process_id,step_num,step_type,step_name,step_desc,work_time,checker
0614b43d-d7c2-46ff-adee-b56aaf2badf7,5,제조공정,2차유화,"메인탱크로 3***, 41** 이송후 혼합한다",,
0614b43d-d7c2-46ff-adee-b56aaf2badf7,6,제조공정,부상,33℃까지 냉각하여 부상한다. (이송펌프 이용 여과하여 부상할 것),,
1c8d668a-27f7-4ca8-9037-9f60e71b666c,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
1c8d668a-27f7-4ca8-9037-9f60e71b666c,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Keltrol F(1220) 넣고 Stirrer로 용해한다. (정제수는 열수(80℃이상) 사용, 매끈하게 풀린지 확인할 것)",,
1c8d668a-27f7-4ca8-9037-9f60e71b666c,3,제조공정,수상 용해,수상용해조에 11**- 12**을 넣고 78-80℃로 가온용해한다,,
1c8d668a-27f7-4ca8-9037-9f60e71b666c,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고 78-80℃로 가온용해한다,,
1c8d668a-27f7-4ca8-9037-9f60e71b666c,5,제조공정,유 화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 78-80℃ t: 5분 )",,
1c8d668a-27f7-4ca8-9037-9f60e71b666c,6,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
1c8d668a-27f7-4ca8-9037-9f60e71b666c,7,제조공정,"향, 첨가제 투입","3110, 41**을 투입교반하고, 냉각,탈포한다",,
1c8d668a-27f7-4ca8-9037-9f60e71b666c,8,제조공정,부상,33℃까지 냉각하여 부상한다.,,
1c8d668a-27f7-4ca8-9037-9f60e71b666c,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,2,제조공정,점증제 분산,"별도용해조에서 정제수에 7110(carbopol-940) 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,3,제조공정,수상 용해,수상용해조에 1***을 넣고 실온으로 교반용해한다.,,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,4,제조공정,이송 혼합,위상을 메인믹서로 이송하고 21**을 여과 혼합교반한다. (21**은 미리 Stirrer로 교반하여 용해한다),,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,5,제조공정,혼합,"위상에 3110, 4***투입하여 혼합한다. (4*** 투입전 가볍게 혼합할 것)",,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,6,제조공정,혼합,"위상에 51**을 미리 교반한후 투입하여 혼합한다. ( Homo: 2500rpm, P:30rpm, T: 실온 t: 3분 )",,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,7,제조공정,혼합,"위상에 61**을 투입하여 혼합한다. ( Homo: 2500rpm, P:30rpm, T: 실온 t: 3분 )",,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,8,제조공정,혼합,"위상에 미리 교반한 71**을 투입하여 혼합한다. ( Homo: 2500rpm, P:30rpm, T: 실온 t: 3분 )",,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,9,제조공정,중화,"위상에 81**을 용해한 후 투입하여 혼합한다. ( Homo: 2500rpm, P:30rpm, T: 실온 t: 3분 )",,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,10,제조공정,부상,완전 탈포후 부상한다.,,
ddc1fa34-831d-4d1d-b222-241dcc0a463c,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
16ea2405-61e3-4b09-b5b6-285f32c975e3,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
16ea2405-61e3-4b09-b5b6-285f32c975e3,2,제조공정,알콜파트 용해,"1) 2120, 2130, 2140(향) 상온(25-35도)으로 가볍게 교반용해한다. (이때 2120, 2130 굳었을 경우 녹여 사용할 것)",,
16ea2405-61e3-4b09-b5b6-285f32c975e3,100,유의사항,작업자 유의사항,*특히 동절기에 상온(20-35도)상태의 공정을 유지해야 투명하게 제조된다. *투명액상,,
f3e7409d-7dbc-41d1-a762-6215ecf01fc9,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
f3e7409d-7dbc-41d1-a762-6215ecf01fc9,2,제조공정,점증제 분산,"별도용해조에서 정제수에 3120(carbopol-941) 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
f3e7409d-7dbc-41d1-a762-6215ecf01fc9,3,제조공정,수상 용해,수상용해조에 11**을 넣고 78-80℃로 가온용해한다,,
f3e7409d-7dbc-41d1-a762-6215ecf01fc9,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고 78-80℃로 가온용해한다,,
f3e7409d-7dbc-41d1-a762-6215ecf01fc9,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 78-80℃ t: 3분 )",,
f3e7409d-7dbc-41d1-a762-6215ecf01fc9,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 70-75℃ t: 5분 )",,
f3e7409d-7dbc-41d1-a762-6215ecf01fc9,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
f3e7409d-7dbc-41d1-a762-6215ecf01fc9,8,제조공정,"향, 첨가제 투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
f3e7409d-7dbc-41d1-a762-6215ecf01fc9,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
f3e7409d-7dbc-41d1-a762-6215ecf01fc9,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
85162dd3-1cff-4c69-9971-194adc1dd04c,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
85162dd3-1cff-4c69-9971-194adc1dd04c,2,제조공정,알콜파트 용해,1)별도용해조에서 12** 상온(30-35도)으로 교반용해한다,,
85162dd3-1cff-4c69-9971-194adc1dd04c,100,유의사항,작업자 유의사항,특히 동절기에 상온(30-35도)상태의 공정을 유지해야 투명하게 제조된다.,,
ac4130cc-b7dd-4e2b-af7a-eefd95c19bc9,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
ac4130cc-b7dd-4e2b-af7a-eefd95c19bc9,2,제조공정,점증제 분산,"별도용해조에서 정제수에 3120(carbopol-941) 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
ac4130cc-b7dd-4e2b-af7a-eefd95c19bc9,3,제조공정,수상 용해,수상용해조에 11**을 넣고 78-80℃로 가온용해한다,,
ac4130cc-b7dd-4e2b-af7a-eefd95c19bc9,4,제조공정,유상 용해,유상용해조에 21**를 넣고 78-80℃로 가온용해한다,,
ac4130cc-b7dd-4e2b-af7a-eefd95c19bc9,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 78-80℃ t: 3분 )",,
ac4130cc-b7dd-4e2b-af7a-eefd95c19bc9,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 70-75℃ t: 5분 )",,
ac4130cc-b7dd-4e2b-af7a-eefd95c19bc9,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
ac4130cc-b7dd-4e2b-af7a-eefd95c19bc9,8,제조공정,"향, 첨가제 투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
ac4130cc-b7dd-4e2b-af7a-eefd95c19bc9,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
ac4130cc-b7dd-4e2b-af7a-eefd95c19bc9,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
dcd3d7f6-465a-421f-a9d5-75af5f57c941,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
dcd3d7f6-465a-421f-a9d5-75af5f57c941,2,제조공정,알콜파트 용해,별도용해조에서 1*** 상온(30-35도)으로 교반용해한다. 13**은 따로 살짝 가온하여 녹인후 투입한다.,,
dcd3d7f6-465a-421f-a9d5-75af5f57c941,3,제조공정,수상용해,별도용해조에서 21**을 미온수(30-35도)로 완전용해한다,,
dcd3d7f6-465a-421f-a9d5-75af5f57c941,4,제조공정,가용화,메인믹서의 알콜파트를 교반하면서 위 수상을 조금씩 투입하며 가용화시킨다,,
dcd3d7f6-465a-421f-a9d5-75af5f57c941,5,제조공정,첨가제 투입,위 상이 투명한 것을 확인하고 31**를 투입교반한다.,,
dcd3d7f6-465a-421f-a9d5-75af5f57c941,6,제조공정,부 상,200메쉬 여과하여 종료한다.,,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,3,제조공정,점증제 분산,"별도용해조에서 정제수에 Carbopol 940 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,4,제조공정,수상 용해,수상용해조에 11**- 12**을 넣고 78-80℃로 가온용해한다,,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고 78-80℃로 가온용해한다,,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 78-80℃ t: 3분 )",,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 70-75℃ t: 5분 )",,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,9,제조공정,"향, 첨가제 색소 투입","41**, 51**, 61**을 투입교반하고, 냉각,탈포한다",,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
d9bcfb32-b33b-4596-95d1-f52e9b0d65f9,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
beff6286-cf2f-45dc-947d-f83557b8d4cd,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
beff6286-cf2f-45dc-947d-f83557b8d4cd,2,제조공정,유상 용해,메인탱크에 11**-12**을 넣고 76-78℃로 가온용해한다,,
beff6286-cf2f-45dc-947d-f83557b8d4cd,3,제조공정,유상 용해,"31**을 미리 Stirrer로 균일교반 후 21**와 함께 위상에 투입교반한다. (21**은 핸드믹싱해 사용한다) ( Homo: 1500rpm, P:30rpm, T: 76-78℃ t:10분 )",,
beff6286-cf2f-45dc-947d-f83557b8d4cd,4,제조공정,유상 용해,위상의 균일용해 확인후 향(4110)을 투입후 유상온도를 60-62℃로 낮춘다.,,
beff6286-cf2f-45dc-947d-f83557b8d4cd,5,제조공정,수상 용해,수상용해조에 5***를 넣고 60-62℃로 가온용해한다,,
beff6286-cf2f-45dc-947d-f83557b8d4cd,6,제조공정,유 화,"메인탱크로 수상을 서서히 이송하며 유화한다. 주의-1) 내용물 상태를 보며 호모속도를 단계적으로 높여 나간다. ( Homo: 3000rpm, P:30rpm, T: 60-62℃ t: 5분 )",,
beff6286-cf2f-45dc-947d-f83557b8d4cd,7,제조공정,냉각 탈포 종 료,"패들감속하여 36℃까지 냉각, 탈포한 후 부상한다. ( P:20rpm, V: max )",,
544e410b-b816-4079-adc4-8a4681bf71fd,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
544e410b-b816-4079-adc4-8a4681bf71fd,2,제조공정,알콜파트 용해,제조부에 1110에 1120을 넣고 교반용해한다,,
544e410b-b816-4079-adc4-8a4681bf71fd,3,제조공정,부 향,위상에 향(2110)을 넣고 교반용해한다,,
544e410b-b816-4079-adc4-8a4681bf71fd,4,제조공정,용 해,위상에 3110을 투입교반한다.,,
544e410b-b816-4079-adc4-8a4681bf71fd,5,제조공정,조 색,위상에 4110을 투입교반한다.,,
544e410b-b816-4079-adc4-8a4681bf71fd,6,제조공정,부 상,200메쉬 여과하여 종료한다.,,
ab961004-1256-46e6-9124-05322a7c69be,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
ab961004-1256-46e6-9124-05322a7c69be,2,제조공정,가온 용해,"메인탱크에 원료 11**, 12**, 13**를 넣고 80℃로 가열용해한다. Pad 20rpm",,
ab961004-1256-46e6-9124-05322a7c69be,3,제조공정,냉각개시,위 상의 용해확인 후 원료 21** 파트를 투입하고 60℃ 까지 냉각한다.,,
ab961004-1256-46e6-9124-05322a7c69be,4,제조공정,"향, 첨가제 투입",향과 첨가제(41**) 파트를 투입하여 교반한다. (41** 균일하게 혼합후 투입할 것.),,
ab961004-1256-46e6-9124-05322a7c69be,5,제조공정,여 과 종 료,33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
ab961004-1256-46e6-9124-05322a7c69be,6,제조공정,여 과 종 료,33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
eec5fbc5-0a33-4016-afe5-bd329eb14880,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
eec5fbc5-0a33-4016-afe5-bd329eb14880,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
eec5fbc5-0a33-4016-afe5-bd329eb14880,3,제조공정,수상 용해,수상용해조에 11**-12**을 넣고 78-80℃로 가온용해한다,,
eec5fbc5-0a33-4016-afe5-bd329eb14880,4,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고 78-80℃로 가온용해한다,,
eec5fbc5-0a33-4016-afe5-bd329eb14880,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:30rpm, T: 78-80℃ t: 5분 )",,
eec5fbc5-0a33-4016-afe5-bd329eb14880,6,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다. (31**은 미리 분산한다) ( Homo: 3500rpm, P:30rpm, T: 74-78℃ t: 5분 )",,
eec5fbc5-0a33-4016-afe5-bd329eb14880,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다. (20rpm)",,
eec5fbc5-0a33-4016-afe5-bd329eb14880,8,제조공정,"향, 첨가제 투입","41**, 51**을 투입교반하고, 냉각,탈포한다",,
eec5fbc5-0a33-4016-afe5-bd329eb14880,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
eec5fbc5-0a33-4016-afe5-bd329eb14880,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
4d560cbe-ec65-4825-801b-8df55d82faf2,1,제조공정,청결상태 점 검,"1. 작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
4d560cbe-ec65-4825-801b-8df55d82faf2,2,제조공정,알콜파트 용해,2. 제조부에 에탄올(1110)과 12**을 투입교반한다,,
0b766055-2f60-456b-938e-11bb304894da,1,제조공정,청결상태 점 검,"1. 작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
0b766055-2f60-456b-938e-11bb304894da,2,제조공정,알콜파트 용해,2. 제조부에 에탄올(1110)과 1210을 투입교반 투명용해한다,,
d8968160-1f0a-4610-9c8c-c9cef61edda2,1,제조공정,청결상태 점 검,"1. 작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
d8968160-1f0a-4610-9c8c-c9cef61edda2,2,제조공정,알콜파트 용해,2. 제조부에 에탄올(1110)과 12**을 투입교반한다,,
675c277a-7463-4eec-a7d6-34a9e072cb6f,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
675c277a-7463-4eec-a7d6-34a9e072cb6f,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Natrosol 250HP(1320) 넣고 Stirrer로 용해한다. (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
675c277a-7463-4eec-a7d6-34a9e072cb6f,3,제조공정,수상 용해,수상용해조에 11**-13**을 넣고 78-80℃로 가온용해한다,,
675c277a-7463-4eec-a7d6-34a9e072cb6f,4,제조공정,유상 용해,"유상용해조에 21**, 22**을 넣고 78-80℃로 가온용해한다",,
675c277a-7463-4eec-a7d6-34a9e072cb6f,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 72-78℃ t: 3분 )",,
675c277a-7463-4eec-a7d6-34a9e072cb6f,6,제조공정,2차유화,"31**을 미리 고르게 분산후 메인탱크에 투입하고 유화한다. ( Homo: 3500rpm, P:20rpm, T: 72-78℃ t: 5분 )",,
675c277a-7463-4eec-a7d6-34a9e072cb6f,7,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
675c277a-7463-4eec-a7d6-34a9e072cb6f,8,제조공정,"향, 첨가제 투입","41**, 51**을 투입교반하고, 냉각, 탈포한다",,
675c277a-7463-4eec-a7d6-34a9e072cb6f,9,제조공정,부상,33℃까지 냉각하여 부상한다.,,
675c277a-7463-4eec-a7d6-34a9e072cb6f,100,유의사항,작업자 유의사항,*원료투입시 100메쉬 여과 거칠 것,,
f9baf688-c1f4-4fa5-af77-26ebe4368fdb,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
f9baf688-c1f4-4fa5-af77-26ebe4368fdb,2,제조공정,알콜파트 용해,별도용해조에 1110에 1120을 넣고 교반용해한다,,
5c556427-2bc2-417c-be3e-fbcd53d5090c,1,제조공정,청결상태 점 검,"1. 작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
5c556427-2bc2-417c-be3e-fbcd53d5090c,2,제조공정,알콜파트 용해,"2. 제조부에 원료 11**, 12** 을 차례로 투입한다.",,
6cfd77f8-314d-47e3-87de-d0c368161682,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
6cfd77f8-314d-47e3-87de-d0c368161682,2,제조공정,수상 용해,수상용해조에서 11**을 74-78℃로 가온하며 교반용해한다.,,
6cfd77f8-314d-47e3-87de-d0c368161682,3,제조공정,수상 용해,위상이 완전용해된 것을 확인하고 12**을 투입 혼합한다.,,
6cfd77f8-314d-47e3-87de-d0c368161682,4,제조공정,유상 용해,유상용해조에 21**을 넣고 74-78℃로 가온용해한다,,
6cfd77f8-314d-47e3-87de-d0c368161682,5,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3000rpm, P:20rpm, T: 74-78℃ t: 5분 )",,
6cfd77f8-314d-47e3-87de-d0c368161682,6,제조공정,2차유화,"메인탱크로 31**을 투입하여 2차 유화한다 ( Homo: 3000rpm, P:20rpm, T: 74-78℃ t: 5분 )",,
6cfd77f8-314d-47e3-87de-d0c368161682,7,제조공정,냉각 혼합,"50℃까지 냉각탈포 후 향(41**), 첨가제(51**), 색소(61**)을 혼합교반한다.",,
6cfd77f8-314d-47e3-87de-d0c368161682,8,제조공정,냉각탈포 부상,"33℃까지 냉각, 탈포하여 부상한다.",,
6cfd77f8-314d-47e3-87de-d0c368161682,100,유의사항,작업자 유의사항,*수상에서 점증제 완전용해 확인후 12** 투입할 것.,,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,2,제조공정,점증제 분산,"별도용해조에서 정제수에 Natrosol 넣고 Stirrer로 용해한다. (정제수는 열수 사용, 매끈하게 풀린지 확인할 것)",,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,3,제조공정,점증제 분산,"별도용해조에서 정제수에 Carbopol 940 넣고 Stirrer로 용해한다. (정제수는 실온 사용, 매끈하게 풀린지 확인할 것)",,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,4,제조공정,수상 용해,수상용해조에 11**- 14**을 넣고 78-80℃로 가온용해한다,,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,5,제조공정,유상 용해,유상용해조에 21**- 22**를 넣고 78-80℃로 가온용해한다,,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,6,제조공정,1차유화,"메인탱크로 수상, 유상 순서로 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 78-80℃ t: 3분 )",,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,7,제조공정,2차유화,"메인탱크로 31** 이송후 유화한다 ( Homo: 3500rpm, P:20rpm, T: 70-75℃ t: 5분 )",,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,8,제조공정,냉각탈포,"60℃로 냉각, 탈포한다",,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,9,제조공정,"향, 첨가제 투입","41**, 51*을 투입교반하고, 냉각,탈포한다",,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,10,제조공정,부상,33℃까지 냉각하여 부상한다.,,
73f7ec5b-c402-4bc3-81c1-cddcac721dfd,100,유의사항,작업자 유의사항,*메인탱크에 투입시 100메쉬 여과 거칠 것,,
a9bbbf07-5be4-4c8c-956e-614b70fcdd98,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
a9bbbf07-5be4-4c8c-956e-614b70fcdd98,2,제조공정,PREMIX,별도용해조에 (3110)을 Stirrer로 교반하며 Thixcin R(3210)을 넣고 5분간 분산한다. 매끈하게 분산된 것 확인 후 실온의 정제수(3310)를 투입하여 다시 5분간 분산한다.,,
a9bbbf07-5be4-4c8c-956e-614b70fcdd98,3,제조공정,가온 용해,"메인탱크에 원료 11**, 12** 파트를 넣고 80℃로 가열용해한다. Pad 20rpm",,
a9bbbf07-5be4-4c8c-956e-614b70fcdd98,4,제조공정,용해,위 상의 용해확인 후 향파트(21**)를 투입하고 5분간 교반하여 내용물을 투명도를 높인다.,,
a9bbbf07-5be4-4c8c-956e-614b70fcdd98,5,제조공정,용해,위 상에 Primix한 3*** 파트를 여과 투입하여 5분간 교반한다,,
a9bbbf07-5be4-4c8c-956e-614b70fcdd98,6,제조공정,냉각개시 용해,"냉각개시 후 41**, 51** 파트를 투입하여 교반한다 (색소분산 철저후 투입할 것)",,
a9bbbf07-5be4-4c8c-956e-614b70fcdd98,7,제조공정,여 과 종 료,33-36℃까지 교반냉각후 100메쉬 여과하여 종료한다.,,
1d94cbb5-772f-4192-bb55-04eb25f7002f,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
1d94cbb5-772f-4192-bb55-04eb25f7002f,2,제조공정,용 해,메인믹서에 11**을 용해한다. (실온),,
1d94cbb5-772f-4192-bb55-04eb25f7002f,3,제조공정,혼 합 용 해,별도용해조에서41**을 교반봉으로 혼합한다. (실온),,
1d94cbb5-772f-4192-bb55-04eb25f7002f,4,제조공정,혼 합 용 해,위상을 메인믹서에 투입하여 충분히 교반 용해한다.,,
1d94cbb5-772f-4192-bb55-04eb25f7002f,5,제조공정,여 과 종 료,100메쉬 여과하여 종료한다.,,
b8b56fd8-6f08-4ce4-911b-12631e628fb2,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
b8b56fd8-6f08-4ce4-911b-12631e628fb2,2,제조공정,PREMIX,별도용해조에 (3110)을 Stirrer로 교반하며 Thixcin R(3210)을 넣고 5분간 분산한다. 매끈하게 분산된 것 확인 후 실온의 정제수(3310)를 투입하여 다시 5분간 분산한다.,,
b8b56fd8-6f08-4ce4-911b-12631e628fb2,3,제조공정,가온 용해,"메인탱크에 원료 11**, 12** 파트를 넣고 80℃로 가열용해한다. Pad 20rpm",,
b8b56fd8-6f08-4ce4-911b-12631e628fb2,4,제조공정,냉각개시,위 상의 용해확인 후 냉각개시하며 향파트(21**)를 투입하고 5분간 교반하여 내용물을 투명도를 높인다.,,
b8b56fd8-6f08-4ce4-911b-12631e628fb2,5,제조공정,용해,위 상에 Primix한 3*** 파트를 여과 투입하여 5분간 교반한다,,
b8b56fd8-6f08-4ce4-911b-12631e628fb2,6,제조공정,첨가제 색소 용해,"위 상에 41**, 51** 파트를 투입하여 교반한다 (색소분산 철저후 투입할 것)",,
b8b56fd8-6f08-4ce4-911b-12631e628fb2,7,제조공정,여 과 종 료,33-36℃까지 교반냉각후 100메쉬 여과하여 종료한다.,,
7c0fe44a-c88d-438c-89ed-c08e4d1412ca,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
7c0fe44a-c88d-438c-89ed-c08e4d1412ca,2,제조공정,가온 용해,"메인탱크에 원료 11**, 12**파트를 넣고 80℃로 가열용해한다. Pad 20rpm",,
7c0fe44a-c88d-438c-89ed-c08e4d1412ca,3,제조공정,냉각개시,위 상의 용해확인 후 원료 13** 파트를 투입하고 60℃ 까지 냉각한다.,,
7c0fe44a-c88d-438c-89ed-c08e4d1412ca,4,제조공정,"향, 첨가제 투입",향과 첨가제 파트를 투입하여 교반한다.,,
7c0fe44a-c88d-438c-89ed-c08e4d1412ca,5,제조공정,여 과 종 료,33-36℃까지 냉각후 100메쉬 여과하여 종료한다.,,
96056e89-7543-45eb-8eaf-10b89e06be4d,1,제조공정,청결상태 점 검,"작업전 제조설비 및 기구 세척상태를 확인하고, 칭량의뢰서와 원료 수량을 비교 확인한 후 인수한다.",,
96056e89-7543-45eb-8eaf-10b89e06be4d,2,제조공정,알콜파트 용해,제조부에 1110에 1120을 넣고 교반용해한다,,
